"budget_id","cout_transport","cout_food","cout_equipement","cout_health","cout_organisation","total"
"3988","2737.81","2836.11","1196.28","1053.77","1336.03","9160.00"
"3989","2605.68","3474.67","1234.37","789.06","1229.22","9333.00"
"3990","2947.44","3836.23","1337.50","1183.40","1824.43","11129.00"
"3991","6016.82","7443.51","3019.05","2328.83","3856.79","22665.00"
"3992","3704.80","5545.15","2047.85","1562.37","1996.83","14857.00"
"3993","2904.86","4225.71","1768.16","1126.83","1196.44","11222.00"
"3994","3189.65","3588.63","2070.83","1375.18","1501.71","11726.00"
"3995","2176.12","2832.13","1311.23","803.24","592.28","7715.00"
"3996","5551.53","7082.85","3427.59","2124.60","1965.43","20152.00"
"3997","2680.11","3498.73","1888.61","1001.04","1513.51","10582.00"
"3998","2860.20","3216.11","1668.42","992.82","1514.45","10252.00"
"3999","4334.68","5425.68","2563.36","1652.54","1209.74","15186.00"
"4000","3071.26","4017.44","1886.33","983.61","823.36","10782.00"
"4001","3168.29","4169.66","2199.48","1429.01","1582.56","12549.00"
"4002","3053.98","4592.81","1570.37","1192.76","1710.08","12120.00"
"4003","3074.95","3696.68","1376.78","931.26","1990.33","11070.00"
"4004","2326.63","3000.28","1701.35","1008.06","1606.68","9643.00"
"4005","3538.16","5297.85","1957.65","1670.77","2374.57","14839.00"
"4006","1903.36","2333.93","858.44","706.65","611.62","6414.00"
"4007","2223.09","2670.29","963.42","637.45","1218.75","7713.00"
"4008","2221.61","3648.57","1434.03","893.29","1582.50","9780.00"
"4009","1315.76","1855.13","893.39","466.05","1253.67","5784.00"
"4010","4133.79","5235.89","2156.46","1610.91","934.95","14072.00"
"4011","3293.34","4601.22","1974.09","1151.09","2374.26","13394.00"
"4012","4263.04","6204.70","2182.12","2090.66","2761.48","17502.00"
"4013","3951.19","5994.39","2568.09","1387.06","2304.27","16205.00"
"4014","1964.73","2728.74","1383.53","1015.36","1790.64","8883.00"
"4015","2791.03","3994.31","1899.88","1036.85","2652.93","12375.00"
"4016","3529.34","4518.66","2157.44","1245.61","825.95","12277.00"
"4017","2958.07","3837.50","1283.48","1195.48","886.47","10161.00"
"4018","4081.67","5024.39","1958.51","1615.19","2543.24","15223.00"
"4019","2431.62","3046.96","1105.72","1014.49","1122.21","8721.00"
"4020","3739.93","4783.70","2135.03","1365.26","3134.08","15158.00"
"4021","2669.51","4150.43","1550.67","1087.20","2278.19","11736.00"
"4022","2312.21","3340.31","1647.58","1126.49","2036.41","10463.00"
"4023","4086.02","6379.93","2331.57","2040.83","3619.65","18458.00"
"4024","3273.82","3925.69","1933.28","1111.15","1549.06","11793.00"
"4025","4061.38","5174.89","2459.66","1346.67","714.40","13757.00"
"4026","3761.73","5139.36","2403.58","1440.20","1381.13","14126.00"
"4027","3316.75","4636.73","1586.55","1065.87","1796.10","12402.00"
"4028","4040.37","5052.03","2296.20","1147.84","1168.56","13705.00"
"4029","6490.78","8566.33","3562.92","2168.10","1830.87","22619.00"
"4030","3873.64","4240.50","1709.88","1194.53","1929.45","12948.00"
"4031","3109.90","3598.99","1291.40","1090.51","1454.20","10545.00"
"4032","2378.81","3521.02","1328.95","1073.74","1400.48","9703.00"
"4033","2896.00","4157.55","1794.05","1089.19","1746.21","11683.00"
"4034","2586.34","2892.62","1348.33","1047.24","883.47","8758.00"
"4035","2831.14","4123.15","1769.44","1052.88","2097.39","11874.00"
"4036","2997.42","3933.61","1728.48","1258.26","691.23","10609.00"
"4037","2523.11","3750.26","1374.23","985.21","2623.19","11256.00"
"4038","4113.81","5251.29","2506.64","1454.55","2769.71","16096.00"
"4039","3074.14","3502.03","1423.71","997.28","2196.84","11194.00"
"4040","3383.46","4602.71","1685.66","1370.51","1382.66","12425.00"
"4041","3501.96","3857.77","1451.44","1312.19","1777.64","11901.00"
"4042","3465.31","4614.94","2152.85","1123.40","1666.50","13023.00"
"4043","2879.97","3600.68","1269.60","812.55","1583.20","10146.00"
"4044","2432.87","3030.28","1140.31","884.66","1027.88","8516.00"
"4045","2841.16","4090.47","2010.18","1504.24","2122.95","12569.00"
"4046","3087.31","4116.00","1742.81","1488.04","2647.84","13082.00"
"4047","2868.40","3958.69","2085.94","1003.94","2566.03","12483.00"
"4048","4296.11","5404.19","2754.61","1869.50","2304.59","16629.00"
"4049","3089.96","3227.16","1412.76","908.39","1778.73","10417.00"
"4050","2760.12","3498.07","1641.58","920.85","460.38","9281.00"
"4051","2964.39","3447.22","1507.67","1168.05","880.67","9968.00"
"4052","4898.86","5203.49","2184.33","1802.76","2481.56","16571.00"
"4053","4251.74","5567.41","2188.25","1649.76","3361.84","17019.00"
"4054","2288.28","3625.26","1601.66","1124.80","1651.00","10291.00"
"4055","2325.87","3226.21","1541.31","876.19","753.42","8723.00"
"4056","1977.05","2744.59","1286.07","883.12","535.17","7426.00"
"4057","2972.77","5002.29","2056.14","1355.89","2056.91","13444.00"
"4058","2630.06","2992.86","1573.91","777.18","1391.99","9366.00"
"4059","3077.41","4445.80","2059.30","1291.93","1061.56","11936.00"
"4060","4021.07","4494.73","1762.82","1402.69","2097.69","13779.00"
"4061","5699.15","8119.15","3054.43","2163.09","2551.18","21587.00"
"4062","3197.60","4330.26","2217.47","1043.21","1839.46","12628.00"
"4063","1962.19","2515.26","1082.19","741.85","1682.51","7984.00"
"4064","1843.86","2774.25","1003.86","700.40","1877.63","8200.00"
"4065","5879.47","8035.99","3629.04","2188.91","2262.59","21996.00"
"4066","3928.48","6008.44","2702.09","1712.11","2709.88","17061.00"
"4067","2744.85","4097.26","1617.79","1132.83","2198.27","11791.00"
"4068","2329.54","2468.75","1390.66","862.98","1147.07","8199.00"
"4069","2188.54","2441.86","1241.74","897.74","1041.12","7811.00"
"4070","5207.93","6175.44","2887.42","1871.63","3326.58","19469.00"
"4071","2882.11","3737.83","1810.96","1171.94","2835.16","12438.00"
"4072","5748.29","7375.73","2946.46","1908.85","1458.67","19438.00"
"4073","6225.90","7489.74","3342.44","1847.39","3843.53","22749.00"
"4074","4285.77","5234.92","2346.42","1333.08","1619.81","14820.00"
"4075","5281.25","6139.10","3466.69","1793.55","3424.41","20105.00"
"4076","4855.78","7013.61","3624.17","1882.10","2950.34","20326.00"
"4077","4022.59","4810.20","2376.05","1376.41","1107.75","13693.00"
"4078","2387.21","3066.01","1386.70","791.91","1653.17","9285.00"
"4079","2104.10","2592.14","952.67","625.36","1394.73","7669.00"
"4080","1424.34","1948.58","1114.44","643.06","1210.58","6341.00"
"4081","3551.35","4666.65","1841.81","1248.83","3742.36","15051.00"
"4082","2932.98","3200.18","1617.44","1050.34","1580.06","10381.00"
"4083","1976.01","2610.01","994.47","807.29","1620.22","8008.00"
"4084","6391.69","7452.19","3682.71","2311.15","2805.26","22643.00"
"4085","2915.98","3608.69","2007.80","946.56","2095.97","11575.00"
"4086","2764.57","3692.61","2032.00","1115.90","1770.92","11376.00"
"4087","3427.08","3510.10","1466.27","1249.13","1975.42","11628.00"
"4088","3401.16","4604.37","2151.27","1283.10","1635.10","13075.00"
"4089","2599.58","3966.49","1896.79","1231.27","1903.87","11598.00"
"4090","3292.80","3635.11","1921.60","974.15","1670.34","11494.00"
"4091","2386.28","3138.70","1409.19","827.73","1140.10","8902.00"
"4092","5035.37","7407.32","2473.13","2089.43","2588.75","19594.00"
"4093","2694.67","3784.14","1852.81","989.14","1808.24","11129.00"
"4094","2449.14","3201.66","1342.71","1166.91","2327.58","10488.00"
"4095","3814.78","5777.74","2729.08","2003.73","2741.67","17067.00"
"4096","3820.64","4967.50","2492.37","1571.73","1416.76","14269.00"
"4097","2172.52","3312.20","1359.35","1126.11","1892.82","9863.00"
"4098","3520.65","4492.04","1972.45","1525.29","2208.57","13719.00"
"4099","2284.43","2590.70","1387.88","663.23","1220.76","8147.00"
"4100","2135.57","2823.32","1059.17","716.50","1673.44","8408.00"
"4101","3930.48","4798.66","2170.49","1128.14","1145.23","13173.00"
"4102","2380.61","3368.60","1478.23","845.60","909.96","8983.00"
"4103","2756.85","3615.73","1457.64","1231.37","2354.41","11416.00"
"4104","1599.79","1729.33","880.90","588.59","661.39","5460.00"
"4105","4251.96","5140.61","2348.70","1730.55","2302.18","15774.00"
"4106","2112.11","2936.21","1212.98","718.43","1877.27","8857.00"
"4107","2529.29","2786.04","1493.90","1107.34","1337.43","9254.00"
"4108","1996.39","2910.21","1290.30","722.17","1369.93","8289.00"
"4109","2628.76","2728.36","1353.82","755.00","1419.06","8885.00"
"4110","5399.78","8298.47","3378.48","1953.60","3739.67","22770.00"
"4111","3416.38","3956.34","1811.57","974.93","1813.78","11973.00"
"4112","2824.59","3342.79","1735.84","1035.97","1238.81","10178.00"
"4113","4541.14","7267.55","2380.89","1991.66","3555.76","19737.00"
"4114","2364.20","2878.52","1327.90","678.19","1148.19","8397.00"
"4115","3359.11","4569.97","1596.48","1069.43","1923.01","12518.00"
"4116","5012.93","5905.45","2984.10","1535.13","1602.39","17040.00"
"4117","2274.78","2611.47","1500.37","741.96","1506.42","8635.00"
"4118","2048.60","2730.31","1336.57","659.10","1139.42","7914.00"
"4119","2668.76","3732.55","1442.60","1083.42","964.67","9892.00"
"4120","3464.55","4613.72","2443.16","1238.22","2350.35","14110.00"
"4121","1759.66","2829.39","1194.79","809.70","1399.46","7993.00"
"4122","5865.36","7660.41","3379.80","1930.47","2439.96","21276.00"
"4123","4126.90","4480.22","2301.95","1613.91","1636.02","14159.00"
"4124","4068.88","5264.78","2416.99","1701.06","1999.29","15451.00"
"4125","2180.29","2589.27","1238.22","833.91","1243.31","8085.00"
"4126","3640.27","4365.30","1849.01","1366.12","1842.30","13063.00"
"4127","3087.51","4419.41","1590.94","1069.19","2200.95","12368.00"
"4128","3654.72","6223.62","2057.48","1867.71","2773.47","16577.00"
"4129","3362.16","3520.49","1987.99","1147.48","1469.88","11488.00"
"4130","2671.85","3266.46","1830.77","1090.21","1455.71","10315.00"
"4131","3977.97","5272.24","2238.09","1173.67","1580.03","14242.00"
"4132","3431.50","4117.36","2144.07","1483.72","2001.35","13178.00"
"4133","3532.92","4362.34","2322.43","1332.69","1506.62","13057.00"
"4134","1858.73","2268.72","980.61","844.74","1256.20","7209.00"
"4135","3358.59","5124.23","1846.38","1326.04","1946.76","13602.00"
"4136","2608.21","3822.55","1411.17","976.18","1671.89","10490.00"
"4137","4831.49","7236.00","3318.35","2166.47","2155.69","19708.00"
"4138","5777.67","8336.63","2825.02","2455.45","3322.23","22717.00"
"4139","3610.71","4225.05","2404.65","1110.75","2296.84","13648.00"
"4140","3700.78","4730.39","2399.87","1687.78","2235.18","14754.00"
"4141","2719.60","3961.34","1558.93","1092.28","2139.85","11472.00"
"4142","3201.26","4600.44","1857.86","1320.22","1369.22","12349.00"
"4143","3371.57","4350.53","1591.12","950.61","1455.17","11719.00"
"4144","3118.15","3381.60","1582.58","1025.50","1550.17","10658.00"
"4145","3838.37","4526.04","2612.15","1534.13","2522.31","15033.00"
"4146","3723.51","4967.22","2588.65","1760.21","3031.41","16071.00"
"4147","2242.21","2682.19","1542.00","802.17","1608.43","8877.00"
"4148","2530.85","3273.24","1822.17","1158.05","2012.69","10797.00"
"4149","2334.66","2755.23","1194.05","957.75","1531.31","8773.00"
"4150","3695.33","4203.87","1796.68","1506.60","1453.52","12656.00"
"4151","3785.58","5214.98","2199.31","1317.45","3044.68","15562.00"
"4152","3188.06","4385.07","1535.26","933.79","1613.82","11656.00"
"4153","1868.31","2204.96","1015.48","769.46","800.79","6659.00"
"4154","2671.64","3800.85","1930.46","1145.89","2331.16","11880.00"
"4155","1809.41","2734.52","991.48","758.08","1056.51","7350.00"
"4156","2364.88","3642.36","1256.34","1106.37","1468.05","9838.00"
"4157","4710.29","5487.92","2602.70","1479.04","1643.05","15923.00"
"4158","4878.63","7081.03","2965.41","1876.67","2759.26","19561.00"
"4159","4464.61","5335.85","2049.81","1392.26","3766.47","17009.00"
"4160","3478.33","5703.38","2369.32","1682.55","2440.42","15674.00"
"4161","2899.22","4058.09","2358.41","1295.53","2526.75","13138.00"
"4162","6244.37","7196.52","2881.90","1973.55","4645.66","22942.00"
"4163","2800.03","3968.77","1551.58","970.77","2033.85","11325.00"
"4164","3380.05","4474.69","1834.24","1336.42","1370.60","12396.00"
"4165","3625.80","4698.31","2362.52","1216.94","2150.43","14054.00"
"4166","3321.49","3955.88","1825.23","1219.87","857.53","11180.00"
"4167","3453.94","4255.22","1475.95","1211.11","1488.78","11885.00"
"4168","6272.07","6826.18","3725.01","2470.70","3041.04","22335.00"
"4169","2181.24","3212.50","1276.42","1105.47","1461.37","9237.00"
"4170","3961.01","4559.71","1998.66","1559.60","2477.02","14556.00"
"4171","2952.89","4034.84","1470.72","1171.61","1222.94","10853.00"
"4172","2538.86","3972.25","1687.31","872.00","1389.58","10460.00"
"4173","4640.59","5901.55","2966.25","1973.73","3324.88","18807.00"
"4174","3250.87","3708.73","1439.04","923.21","2164.15","11486.00"
"4175","2767.50","3827.43","1735.35","1340.91","2800.81","12472.00"
"4176","2006.02","3428.49","1311.04","1002.66","1367.79","9116.00"
"4177","3299.65","4084.34","1970.66","1128.59","1119.76","11603.00"
"4178","3853.64","4740.59","2131.16","1447.50","909.11","13082.00"
"4179","5606.10","7078.44","3048.69","1793.51","1581.26","19108.00"
"4180","2710.16","3474.73","1374.87","1148.45","2677.79","11386.00"
"4181","4607.16","4996.18","2038.12","1597.37","2686.17","15925.00"
"4182","3694.15","4478.36","2406.76","1629.87","2222.86","14432.00"
"4183","3434.66","4152.45","1779.48","1216.10","2996.31","13579.00"
"4184","5810.62","6631.96","2661.80","1776.98","4992.64","21874.00"
"4185","2137.94","3637.74","1327.34","1103.33","1454.65","9661.00"
"4186","3793.02","5684.17","2213.55","1444.87","3457.39","16593.00"
"4187","4247.56","5313.18","2531.37","1749.66","1810.23","15652.00"
"4188","3282.16","4994.06","2421.82","1519.83","1616.13","13834.00"
"4189","3447.34","4433.03","1774.21","1246.08","1136.34","12037.00"
"4190","2956.56","3791.02","1541.27","941.00","1207.15","10437.00"
"4191","3068.45","4414.63","1893.19","1107.93","1788.80","12273.00"
"4192","3920.89","4829.00","2279.88","1444.63","997.60","13472.00"
"4193","2522.61","3212.97","1330.27","746.80","960.35","8773.00"
"4194","3309.52","3977.43","1756.88","1435.49","1724.68","12204.00"
"4195","3795.92","5060.31","1748.02","1640.57","1852.18","14097.00"
"4196","3898.75","4520.34","2359.93","1212.87","1258.11","13250.00"
"4197","2605.45","4165.70","1671.47","1008.03","1514.35","10965.00"
"4198","3884.85","5702.70","2513.64","1738.27","1221.54","15061.00"
"4199","1599.67","2136.63","964.04","570.76","726.90","5998.00"
"4200","2296.38","3360.56","1190.89","779.83","2096.34","9724.00"
"4201","2605.13","3372.72","1336.65","883.65","1939.85","10138.00"
"4202","4887.65","5223.71","2816.63","1965.35","2216.66","17110.00"
"4203","2233.92","2853.32","1022.30","978.96","1315.50","8404.00"
"4204","2877.25","4287.18","2161.34","1077.90","2519.33","12923.00"
"4205","2715.38","3841.36","1512.01","1007.49","1514.76","10591.00"
"4206","2138.73","2823.63","1225.25","1064.23","1726.16","8978.00"
"4207","2333.12","3307.47","1636.89","1038.16","1237.36","9553.00"
"4208","2564.36","3243.49","1537.50","1003.56","1753.09","10102.00"
"4209","3666.17","4771.73","2426.39","1418.91","3436.80","15720.00"
"4210","2666.43","3032.33","1330.86","834.54","1991.84","9856.00"
"4211","3057.84","4046.12","1702.51","892.18","1382.35","11081.00"
"4212","4527.07","5153.55","2130.64","1861.26","3414.48","17087.00"
"4213","2459.35","2848.83","1178.57","869.51","1745.74","9102.00"
"4214","4997.39","6578.27","2633.57","1925.43","4312.34","20447.00"
"4215","3829.19","5488.69","2440.91","1494.04","1908.17","15161.00"
"4216","3815.02","4289.87","1634.48","1544.31","1610.32","12894.00"
"4217","2372.75","3500.95","1253.36","883.59","1534.35","9545.00"
"4218","2975.00","3773.60","1812.94","914.08","1521.38","10997.00"
"4219","1929.51","2406.97","952.35","683.53","655.64","6628.00"
"4220","3628.60","4479.01","1828.72","1534.05","2715.62","14186.00"
"4221","4003.99","5801.88","2616.46","1576.29","3428.38","17427.00"
"4222","3451.99","4894.44","2248.65","1364.87","2161.05","14121.00"
"4223","2686.38","2930.37","1227.23","977.62","1775.40","9597.00"
"4224","3801.54","4305.25","1933.60","1466.02","2386.59","13893.00"
"4225","4189.58","4601.96","2037.65","1338.89","2072.92","14241.00"
"4226","2779.60","3502.99","1365.44","857.07","1700.90","10206.00"
"4227","1747.60","2649.05","1305.87","837.08","773.40","7313.00"
"4228","1347.83","2055.89","828.76","673.43","1086.09","5992.00"
"4229","3410.82","3923.20","1754.41","1407.06","1628.51","12124.00"
"4230","3425.33","4517.01","2189.61","1220.76","919.29","12272.00"
"4231","2368.84","2770.08","1218.62","923.14","888.32","8169.00"
"4232","3549.86","4336.28","1766.33","1205.58","2693.95","13552.00"
"4233","4042.15","5686.44","2842.10","1716.65","3497.66","17785.00"
"4234","2709.73","3836.59","1822.09","1136.87","2444.72","11950.00"
"4235","3527.76","5300.07","1956.43","1716.87","3351.87","15853.00"
"4236","1761.50","2592.97","1130.03","785.52","605.98","6876.00"
"4237","2250.06","3483.11","1473.45","862.54","1427.84","9497.00"
"4238","2970.59","4134.52","1731.94","1014.52","2342.43","12194.00"
"4239","4651.72","5198.54","2432.25","1691.99","2735.50","16710.00"
"4240","2543.40","3339.34","1468.23","916.39","1687.64","9955.00"
"4241","3985.49","5257.18","1828.87","1223.46","2588.00","14883.00"
"4242","3492.45","5161.57","2777.51","1397.55","2736.92","15566.00"
"4243","4424.85","7171.38","3186.82","2341.45","2866.50","19991.00"
"4244","3668.21","5228.12","1986.79","1400.30","2981.58","15265.00"
"4245","4013.51","4250.75","1805.29","1381.75","2347.70","13799.00"
"4246","2415.55","3632.14","1798.50","1090.95","1829.86","10767.00"
"4247","2642.33","3911.61","1833.96","1091.14","987.96","10467.00"
"4248","2609.29","3604.49","1461.27","1175.75","2585.20","11436.00"
"4249","3357.30","5464.55","2546.71","1651.68","1999.76","15020.00"
"4250","3333.02","5030.41","2441.76","1349.41","2943.40","15098.00"
"4251","5009.78","6661.94","2975.49","2310.16","2619.63","19577.00"
"4252","2617.30","3280.05","1683.27","789.33","1099.05","9469.00"
"4253","2176.18","3517.72","1552.41","1127.03","1058.66","9432.00"
