"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"201","5","1006","11","1","15841.00","6","157"
"203","5","2782","11","1","19513.00","6","147"
"210","5","5024","11","1","17175.00","9","123"
"215","5","4038","11","1","16096.00","7","158"
"217","5","4717","11","1","15390.00","8","154"
"225","5","4011","11","1","13394.00","5","153"
"239","5","2762","11","1","9325.00","3","74"
"241","5","4525","11","1","10201.00","5","106"
"246","5","4281","11","1","11824.00","5","66"
"258","5","984","11","1","13065.00","3","66"
"267","5","1108","11","1","11513.00","3","69"
"277","5","4323","11","1","10539.00","6","69"
"279","5","116","11","1","14234.00","6","77"
"282","5","1777","11","1","8778.00","5","67"
"282","5","5277","11","1","12651.00","4","79"
"284","5","4196","11","1","13250.00","3","98"
"285","5","2238","11","1","10710.00","6","63"
"288","5","4883","11","1","9825.00","5","62"
"289","5","4936","11","1","10634.00","5","62"
"298","5","329","11","1","14882.00","6","107"
"303","5","32","11","1","8120.00","4","112"
"310","5","538","11","1","14319.00","3","86"
"312","5","622","11","1","12062.00","6","93"
"316","5","521","11","1","14025.00","6","66"
"321","5","942","11","1","12298.00","5","78"
"336","5","3120","11","1","9596.00","5","62"
"337","5","3798","11","1","12188.00","6","69"
"341","5","4492","11","1","7503.00","5","79"
"346","5","5749","11","1","8673.00","5","52"
"355","5","4514","11","1","11288.00","3","51"
"357","5","3716","11","1","7188.00","3","58"
"357","5","3833","11","1","10428.00","5","96"
"360","5","507","11","1","9131.00","4","67"
"367","5","905","11","1","8973.00","4","62"
"370","5","1018","11","1","7334.00","3","90"
"370","5","1644","11","1","12027.00","4","64"
"378","5","777","11","1","11889.00","3","93"
"378","5","5561","11","1","11540.00","4","78"
"380","5","2335","11","1","12722.00","5","89"
"383","5","187","11","1","7536.00","4","80"
"383","5","224","11","1","9719.00","3","73"
"384","5","4231","11","1","8169.00","6","85"
"399","5","3313","11","1","11523.00","5","93"
"400","5","145","11","1","11107.00","6","56"
"404","5","3754","11","1","7228.00","3","52"
"412","5","5487","11","1","9456.00","3","67"
"415","5","1909","11","1","8537.00","4","49"
"415","5","3659","11","1","7221.00","4","69"
"423","5","890","11","1","8186.00","5","70"
"425","5","1923","11","1","5334.00","4","47"
"425","5","4984","11","1","5483.00","3","62"
"428","5","1167","11","1","8976.00","5","46"
"429","5","860","11","1","9983.00","4","46"
"439","5","4156","11","1","9838.00","4","76"
"451","5","3334","11","1","6647.00","4","84"
"451","5","5865","11","1","6034.00","3","47"
"459","5","2220","11","1","8285.00","3","67"
"459","5","3612","11","1","5669.00","4","69"
"459","5","3777","11","1","8446.00","3","56"
"463","5","3904","11","1","8717.00","4","52"
"466","5","4946","11","1","8328.00","4","49"
"477","5","3016","11","1","9405.00","3","65"
"484","5","1845","11","1","6331.00","3","54"
"487","5","185","11","1","16850.00","8","140"
"491","5","2075","11","1","12447.00","8","112"
"492","5","195","11","1","12360.00","8","159"
"503","5","4812","11","1","12302.00","9","125"
"505","5","378","11","1","19660.00","7","157"
"510","5","3450","11","1","12254.00","5","111"
"512","5","3096","11","1","18630.00","9","153"
"513","5","3187","11","1","18799.00","6","146"
"514","5","1729","11","1","15257.00","7","117"
"515","5","688","11","1","13695.00","9","151"
"517","5","1866","11","1","18927.00","6","120"
"536","5","2819","11","1","15806.00","6","150"
"540","5","3569","11","1","16869.00","8","115"
"540","5","4905","11","1","17831.00","8","160"
"544","5","2368","11","1","15410.00","9","159"
"546","5","3669","11","1","16199.00","6","127"
"546","5","5101","11","1","16300.00","8","113"
"554","5","496","11","1","15582.00","7","122"
"557","5","2883","11","1","12526.00","8","123"
"557","5","2938","11","1","19534.00","5","90"
"560","5","1952","11","1","12113.00","9","92"
"560","5","4669","11","1","12263.00","9","96"
"571","5","4343","11","1","14809.00","5","72"
"574","5","169","11","1","14184.00","4","70"
"580","5","2860","11","1","8686.00","6","113"
"586","5","4929","11","1","14952.00","5","85"
"590","5","2601","11","1","13483.00","5","82"
"604","5","5243","11","1","14904.00","4","89"
"610","5","1441","11","1","13017.00","5","109"
"612","5","3489","11","1","13691.00","3","119"
"617","5","2030","11","1","14352.00","4","115"
"617","5","5590","11","1","10659.00","6","85"
"622","5","4743","11","1","12321.00","3","61"
"624","5","5629","11","1","8614.00","5","105"
"634","5","657","11","1","11766.00","4","112"
"642","5","5828","11","1","8318.00","3","98"
"643","5","5619","11","1","14987.00","4","66"
"644","5","1616","11","1","10650.00","6","116"
"644","5","4147","11","1","8877.00","3","101"
"645","5","3141","11","1","10285.00","5","86"
"663","5","1739","11","1","11476.00","6","85"
"663","5","2067","11","1","9745.00","3","72"
"666","5","3905","11","1","10627.00","3","74"
"667","5","1970","11","1","9987.00","5","61"
"669","5","465","11","1","11915.00","3","65"
"670","5","3649","11","1","10321.00","3","60"
"674","5","1237","11","1","12824.00","3","64"
"677","5","1231","11","1","12329.00","4","94"
"680","5","5258","11","1","10015.00","5","93"
"686","5","2765","11","1","10428.00","5","90"
"687","5","2592","11","1","11224.00","5","94"
"689","5","5224","11","1","11472.00","5","74"
"695","5","2795","11","1","10242.00","6","80"
"699","5","2639","11","1","8655.00","5","76"
"700","5","2960","11","1","9703.00","3","72"
"701","5","83","11","1","11473.00","6","51"
"701","5","4302","11","1","8301.00","6","89"
"703","5","5398","11","1","9760.00","6","96"
"708","5","4024","11","1","11793.00","3","53"
"709","5","3581","11","1","9009.00","6","63"
"714","5","2329","11","1","8634.00","6","87"
"733","5","4601","11","1","12406.00","6","80"
"746","5","5972","11","1","7044.00","3","82"
"750","5","31","11","1","10450.00","5","60"
"750","5","1500","11","1","8203.00","3","84"
"751","5","10","11","1","7899.00","5","63"
"752","5","4197","11","1","10965.00","3","85"
"753","5","862","11","1","10307.00","5","60"
"763","5","5241","11","1","10450.00","3","64"
"774","5","3652","11","1","10434.00","3","52"
"778","5","24","11","1","5566.00","3","90"
"784","5","3395","11","1","5723.00","4","50"
"790","5","1311","11","1","10381.00","4","46"
"808","5","3034","11","1","5599.00","5","85"
"813","5","4403","11","1","7209.00","3","66"
"818","5","781","11","1","6928.00","5","84"
"820","5","2060","11","1","7804.00","3","55"
"834","5","5764","11","1","14879.00","5","123"
"842","5","3242","11","1","19766.00","6","108"
"844","5","1885","11","1","17884.00","9","130"
"860","5","4931","11","1","12088.00","7","132"
"862","5","1129","11","1","19051.00","5","140"
"863","5","1294","11","1","19973.00","6","119"
"863","5","2808","11","1","18499.00","5","103"
"865","5","5628","11","1","16114.00","5","115"
"866","5","62","11","1","12634.00","9","134"
"892","5","1410","11","1","16205.00","6","140"
"894","5","1818","11","1","18217.00","5","136"
"895","5","1540","11","1","17713.00","5","158"
"895","5","1587","11","1","15257.00","6","92"
"896","5","6008","11","1","19497.00","6","145"
"897","5","1351","11","1","16666.00","6","145"
"898","5","2752","11","1","17621.00","5","105"
"900","5","1176","11","1","19287.00","8","128"
"921","5","3169","11","1","8386.00","3","104"
"927","5","5166","11","1","12579.00","4","76"
"929","5","3397","11","1","14849.00","6","98"
"939","5","934","11","1","14514.00","3","77"
"943","5","1480","11","1","13997.00","3","70"
"943","5","5260","11","1","10802.00","5","71"
"949","5","5611","11","1","12268.00","4","113"
"950","5","5165","11","1","12293.00","4","70"
"954","5","2452","11","1","9144.00","5","86"
"954","5","5673","11","1","13291.00","4","70"
"955","5","1728","11","1","8378.00","4","88"
"961","5","3938","11","1","12392.00","4","73"
"967","5","3924","11","1","14177.00","5","81"
"970","5","3460","11","1","13220.00","4","99"
"973","5","1054","11","1","13344.00","3","91"
"981","5","5995","11","1","8281.00","6","81"
"985","5","4863","11","1","14706.00","6","73"
"996","5","5505","11","1","12811.00","3","70"
"997","5","353","11","1","10693.00","4","116"
"999","5","5395","11","1","9800.00","4","76"
"1008","5","2738","11","1","10423.00","3","60"
"1010","5","4529","11","1","11514.00","3","100"
"1013","5","5803","11","1","10160.00","3","98"
"1027","5","1222","11","1","11526.00","5","76"
"1028","5","724","11","1","8497.00","5","62"
"12","1","1741","12","1","10741.00","4","95"
"13","1","1314","12","1","9109.00","6","95"
"15","1","412","12","1","10512.00","6","91"
"18","1","3170","12","1","9033.00","5","75"
"27","1","1106","12","1","9447.00","5","75"
"30","1","5975","12","1","12245.00","6","54"
"31","1","1846","12","1","13538.00","3","92"
"33","1","3668","12","1","10479.00","5","54"
"45","1","2698","12","1","12670.00","3","54"
"50","1","4727","12","1","12055.00","3","81"
"74","1","3698","12","1","6515.00","3","58"
"82","1","1191","12","1","11437.00","3","47"
"82","1","4285","12","1","12345.00","3","50"
"84","1","4981","12","1","6582.00","3","57"
"97","1","4416","12","1","6850.00","3","51"
"106","1","277","12","1","10160.00","5","77"
"107","1","4886","12","1","12176.00","5","48"
"117","1","429","12","1","9287.00","2","50"
"121","1","683","12","1","9630.00","5","85"
"122","1","1627","12","1","5868.00","2","66"
"124","1","2637","12","1","8718.00","5","90"
"127","1","1274","12","1","9582.00","2","88"
"139","1","695","12","1","10238.00","3","70"
"141","1","2569","12","1","9708.00","3","45"
"142","1","904","12","1","11908.00","5","75"
"142","1","4997","12","1","7594.00","2","63"
"146","1","5434","12","1","7423.00","2","76"
"147","1","3133","12","1","9568.00","4","64"
"151","1","886","12","1","19877.00","5","142"
"156","1","700","12","1","21499.00","7","147"
"159","1","106","12","1","17425.00","9","90"
"176","1","742","12","1","15819.00","6","117"
"176","1","2249","12","1","21813.00","8","138"
"179","1","5839","12","1","22320.00","7","100"
"187","1","1623","12","1","16453.00","9","109"
"198","1","1898","12","1","19513.00","7","150"
"200","1","2803","12","1","19401.00","9","127"
"201","1","1547","12","1","22322.00","8","92"
"206","1","5429","12","1","19035.00","8","94"
"209","1","3718","12","1","17683.00","6","120"
"217","1","3570","12","1","20812.00","7","160"
"229","1","5886","12","1","15435.00","9","131"
"233","1","2729","12","1","22473.00","9","121"
"241","1","2507","12","1","15424.00","3","119"
"241","1","4737","12","1","15667.00","4","100"
"244","1","3871","12","1","12123.00","3","67"
"248","1","4559","12","1","10823.00","5","109"
"251","1","2291","12","1","15865.00","5","85"
"256","1","3979","12","1","14330.00","3","104"
"257","1","131","12","1","12708.00","5","86"
"257","1","5768","12","1","13213.00","5","69"
"263","1","1227","12","1","10018.00","4","116"
"284","1","3176","12","1","15522.00","4","69"
"285","1","907","12","1","13219.00","4","91"
"287","1","3815","12","1","14568.00","6","67"
"287","1","3831","12","1","14262.00","6","84"
"308","1","844","12","1","9735.00","6","102"
"309","1","1779","12","1","10236.00","6","95"
"310","1","5695","12","1","15200.00","5","106"
"313","1","1548","12","1","12820.00","6","78"
"315","1","4831","12","1","15912.00","3","86"
"316","1","4939","12","1","15744.00","3","116"
"321","1","2840","12","1","10251.00","4","54"
"325","1","5793","12","1","12152.00","3","91"
"328","1","5043","12","1","9202.00","3","80"
"333","1","5969","12","1","10475.00","6","58"
"335","1","2741","12","1","9252.00","6","96"
"346","1","699","12","1","9995.00","3","84"
"349","1","66","12","1","10613.00","4","78"
"349","1","4753","12","1","14680.00","6","75"
"358","1","4817","12","1","10083.00","6","68"
"359","1","4950","12","1","10959.00","6","99"
"361","1","1732","12","1","12260.00","4","63"
"363","1","2936","12","1","10662.00","6","98"
"373","1","3246","12","1","13786.00","4","63"
"388","1","2103","12","1","11172.00","6","87"
"394","1","5354","12","1","14923.00","3","80"
"396","1","5379","12","1","14250.00","5","91"
"406","1","1508","12","1","11579.00","5","89"
"408","1","926","12","1","12316.00","2","51"
"414","1","3995","12","1","7715.00","5","53"
"415","1","3901","12","1","10903.00","2","59"
"429","1","2618","12","1","6144.00","5","45"
"439","1","5264","12","1","11927.00","5","59"
"440","1","1687","12","1","12433.00","2","90"
"448","1","1524","12","1","8161.00","5","52"
"459","1","4252","12","1","9469.00","5","88"
"461","1","5435","12","1","6726.00","5","51"
"464","1","227","12","1","8681.00","4","47"
"469","1","1172","12","1","10787.00","2","68"
"476","1","994","12","1","10233.00","5","60"
"493","1","384","12","1","18604.00","7","99"
"493","1","1544","12","1","15940.00","7","153"
"499","1","207","12","1","17710.00","5","140"
"504","1","4878","12","1","18336.00","5","126"
"508","1","361","12","1","22007.00","8","129"
"513","1","4315","12","1","16104.00","9","159"
"516","1","4947","12","1","22581.00","6","102"
"524","1","4450","12","1","20954.00","5","141"
"527","1","2785","12","1","18943.00","8","121"
"531","1","4691","12","1","14057.00","9","103"
"532","1","484","12","1","16240.00","7","127"
"546","1","2659","12","1","20553.00","9","143"
"547","1","2045","12","1","14797.00","8","112"
"549","1","5018","12","1","19805.00","9","154"
"553","1","2430","12","1","19560.00","9","128"
"561","1","5149","12","1","14056.00","6","103"
"579","1","279","12","1","16993.00","3","102"
"602","1","4345","12","1","14711.00","5","75"
"607","1","1657","12","1","16287.00","4","81"
"625","1","956","12","1","16448.00","4","114"
"626","1","5496","12","1","14851.00","6","79"
"629","1","300","12","1","14265.00","3","79"
"629","1","5373","12","1","15314.00","5","107"
"633","1","5533","12","1","13376.00","5","111"
"637","1","5595","12","1","9913.00","6","62"
"640","1","1266","12","1","12039.00","3","74"
"646","1","4247","12","1","10467.00","5","78"
"652","1","5882","12","1","14115.00","6","114"
"659","1","5788","12","1","14661.00","5","89"
"659","1","6033","12","1","13157.00","3","54"
"666","1","2843","12","1","12886.00","6","90"
"681","1","3965","12","1","9792.00","6","51"
"692","1","5703","12","1","14677.00","6","93"
"693","1","3691","12","1","10456.00","3","52"
"695","1","1692","12","1","9059.00","3","76"
"696","1","65","12","1","10737.00","6","80"
"713","1","2758","12","1","10944.00","3","89"
"720","1","1183","12","1","10678.00","6","54"
"721","1","662","12","1","11510.00","4","66"
"727","1","373","12","1","12902.00","6","91"
"728","1","2730","12","1","12912.00","4","70"
"733","1","773","12","1","10543.00","5","69"
"735","1","3926","12","1","8873.00","5","96"
"744","1","1559","12","1","11054.00","2","75"
"749","1","4578","12","1","11718.00","5","60"
"750","1","2378","12","1","5760.00","2","63"
"750","1","3906","12","1","6132.00","5","69"
"753","1","4391","12","1","7343.00","2","63"
"756","1","4561","12","1","7648.00","4","74"
"775","1","5885","12","1","11114.00","4","78"
"780","1","1094","12","1","8376.00","3","67"
"780","1","1895","12","1","9447.00","5","71"
"784","1","3763","12","1","7645.00","2","54"
"788","1","3865","12","1","11328.00","2","73"
"788","1","5963","12","1","10446.00","3","63"
"793","1","2695","12","1","6296.00","2","69"
"794","1","5007","12","1","12417.00","5","45"
"796","1","5734","12","1","6546.00","3","58"
"799","1","552","12","1","10443.00","3","84"
"800","1","4911","12","1","12070.00","4","54"
"807","1","450","12","1","10939.00","3","71"
"810","1","3320","12","1","10690.00","5","77"
"812","1","2554","12","1","9435.00","4","72"
"824","1","4027","12","1","12402.00","4","89"
"825","1","616","12","1","12108.00","2","76"
"843","1","2167","12","1","14945.00","6","151"
"850","1","2563","12","1","21541.00","8","160"
"855","1","1604","12","1","21536.00","5","155"
"856","1","4967","12","1","20594.00","8","133"
"860","1","294","12","1","22837.00","8","124"
"872","1","1961","12","1","15671.00","9","124"
